timestamp,energy,energy_change,zero_crossing,is_silent,silence_duration,energy_std,energy_mean,is_chapter_boundary,relative_position,episode_id
1305.0,0.13233493268489838,0.13193120062351227,0.09423828125,0.0,0.0,0.05720005183752391,0.06635693127464037,0,0.3180522044307962,81976
1320.0,0.0006409130874089897,-0.02676260657608509,0.0166015625,1.0,5.0,0.04994069553064115,0.04445723452954553,0,0.321707976895518,81976
1335.0,0.07527682185173035,0.007207371294498444,0.08349609375,0.0,0.0,0.03408948855323,0.03094485022787315,0,0.32536374936023976,81976
1350.0,0.0623742900788784,0.056005023419857025,0.2744140625,0.0,0.0,0.03041055832276765,0.03260800576147934,0,0.3290195218249616,81976
1365.0,0.0004980390076525509,-0.01291717030107975,0.00634765625,1.0,5.0,0.02333031288294704,0.015826131964179996,0,0.3326752942896834,81976
1380.0,0.04567182809114456,0.0344766303896904,0.16064453125,0.0,0.0,0.018501451436684895,0.015947730406575527,0,0.33633106675440516,81976
1395.0,0.17746104300022125,0.1749182790517807,0.05126953125,0.0,0.0,0.06657597828749494,0.07271734136156738,0,0.339986839219127,81976
1410.0,0.02115565538406372,-0.027785655111074448,0.150390625,0.0,0.0,0.07114222635806393,0.10384778926769893,0,0.34364261168384874,81976
1425.0,0.0024514070246368647,-0.18600723147392273,0.07568359375,1.0,5.0,0.07140583444025458,0.04866155054575453,0,0.34729838414857056,81976
1440.0,0.05265510082244873,0.030838167294859886,0.18798828125,0.0,0.0,0.04125840404557131,0.03360120831833532,0,0.3509541566132924,81976
1455.0,0.05319659039378166,0.038203831762075424,0.35546875,0.0,0.0,0.03782114583745633,0.04446995988231114,0,0.35460992907801414,81976
1470.0,0.03480275347828865,-0.0024170465767383575,0.0947265625,0.0,0.0,0.021587608889657404,0.026395145938295173,0,0.35826570154273596,81976
1485.0,9.663435048423707e-05,-2.833222970366478e-05,0.2314453125,1.0,10.0,0.05027950975862479,0.04739670116881219,0,0.3619214740074577,81976
1500.0,0.11466583609580994,0.020626641809940338,0.064453125,0.0,0.0,0.05630804199137264,0.05992962937549843,0,0.36557724647217954,81976
1515.0,0.09393536299467087,0.07602733373641968,0.109375,0.0,0.0,0.04674189457138178,0.06132503366097808,0,0.36923301893690136,81976
1530.0,0.13232818245887756,0.10226999968290329,0.10986328125,0.0,0.0,0.03671261000978789,0.0793059878051281,0,0.3728887914016231,81976
1545.0,0.029637189581990242,-0.032938070595264435,0.16943359375,0.0,0.0,0.060874177455237065,0.08050650171935558,0,0.37654456386634494,81976
1560.0,0.012757777236402035,-0.012729155831038952,0.0849609375,0.0,0.0,0.07016352581452871,0.08320274871463577,0,0.3802003363310667,81976
1590.0,0.04353076592087746,-0.02978787198662758,0.1484375,0.0,0.0,0.0522968650515437,0.06352784236272176,0,0.38751188126051034,81976
